node_id,class_name,parent_id,Generator
156388,100,-1,0
156389,17,156388,0
156390,0,156389,0
156391,65,156388,0
156392,12,156391,0
156393,14,156392,0
156394,0,156391,0
156395,65,156388,0
156396,12,156395,0
156397,14,156396,0
156398,9,156395,0
156399,0,156398,0
156400,9,156398,0
156401,0,156400,0
156402,0,156400,0
156403,0,156400,0
156404,0,156400,0
156405,0,156400,0
156406,0,156400,0
156407,0,156400,0
156408,0,156400,0
156409,0,156400,0
156410,0,156400,0
156411,0,156400,0
156412,12,156400,0
156413,13,156412,0
156414,0,156400,0
156415,0,156400,0
156416,6,156400,0
156417,13,156416,0
156418,0,156400,0
156419,0,156400,0
156420,0,156400,0
