node_id,class_name,parent_id,Generator
14402,100,-1,0
14403,74,14402,0
14404,75,14403,0
14405,95,14402,0
14406,65,14405,0
14407,12,14406,0
14408,14,14407,0
14409,7,14406,0
14410,0,14409,0
14411,0,14409,0
14412,13,14409,0
14413,65,14405,0
14414,12,14413,0
14415,14,14414,0
14416,7,14413,0
14417,0,14416,0
14418,0,14416,0
14419,13,14416,0
14420,65,14405,0
14421,12,14420,0
14422,14,14421,0
14423,7,14420,0
14424,0,14423,0
14425,0,14423,0
14426,13,14423,0
14427,65,14405,0
14428,12,14427,0
14429,14,14428,0
14430,7,14427,0
14431,0,14430,0
14432,13,14430,0
14433,65,14405,0
14434,12,14433,0
14435,14,14434,0
14436,9,14433,0
14437,0,14436,0
14438,0,14436,0
14439,65,14405,0
14440,12,14439,0
14441,14,14440,0
14442,9,14439,0
14443,0,14442,0
14444,0,14442,0
14445,65,14405,0
14446,12,14445,0
14447,14,14446,0
14448,9,14445,0
14449,65,14405,0
14450,12,14449,0
14451,14,14450,0
14452,9,14449,0
14453,0,14452,0
14454,0,14452,0
14455,65,14405,0
14456,12,14455,0
14457,14,14456,0
14458,9,14455,0
14459,0,14458,0
14460,0,14458,0
14461,0,14458,0
14462,0,14458,0
14463,65,14405,0
14464,12,14463,0
14465,14,14464,0
14466,6,14463,0
14467,0,14466,0
14468,0,14466,0
14469,0,14466,0
14470,0,14466,0
14471,0,14466,0
14472,0,14466,0
14473,0,14466,0
14474,0,14466,0
14475,0,14466,0
14476,0,14466,0
14477,0,14466,0
14478,0,14466,0
14479,0,14466,0
14480,13,14466,0
14481,65,14405,0
14482,12,14481,0
14483,14,14482,0
14484,52,14481,0
14485,12,14484,0
14486,13,14485,0
14487,0,14484,0
14488,65,14405,0
14489,12,14488,0
14490,14,14489,0
14491,9,14488,0
14492,0,14491,0
14493,0,14491,0
14494,12,14405,0
14495,13,14494,0
