node_id,class_name,parent_id,Generator
15883,100,-1,0
15884,74,15883,0
15885,75,15884,0
15886,95,15883,0
15887,65,15886,0
15888,12,15887,0
15889,14,15888,0
15890,7,15887,0
15891,0,15890,0
15892,13,15890,0
15893,65,15886,0
15894,12,15893,0
15895,14,15894,0
15896,7,15893,0
15897,0,15896,0
15898,13,15896,0
15899,65,15886,0
15900,12,15899,0
15901,14,15900,0
15902,9,15899,0
15903,0,15902,0
15904,0,15902,0
15905,0,15902,0
15906,0,15902,0
15907,12,15886,0
15908,13,15907,0
