node_id,class_name,parent_id,Generator
36246,100,-1,0
36247,17,36246,0
36248,0,36247,0
36249,73,36246,0
36250,75,36249,0
36251,73,36246,0
36252,75,36251,0
36253,74,36246,0
36254,75,36253,0
36255,73,36246,0
36256,75,36255,0
36257,74,36246,0
36258,75,36257,0
36259,75,36257,0
36260,74,36246,0
36261,75,36260,0
36262,65,36246,0
36263,12,36262,0
36264,14,36263,0
36265,52,36262,0
36266,55,36265,0
36267,12,36266,0
36268,13,36267,0
36269,13,36266,0
36270,12,36265,0
36271,13,36270,0
36272,65,36246,0
36273,12,36272,0
36274,14,36273,0
36275,0,36272,0
36276,95,36246,0
36277,17,36276,0
36278,0,36277,0
36279,87,36276,0
36280,89,36279,0
36281,90,36280,0
36282,90,36280,0
36283,90,36280,0
36284,0,36280,0
36285,17,36279,0
36286,52,36285,0
36287,55,36286,0
36288,12,36287,0
36289,13,36288,0
36290,13,36287,0
36291,0,36286,0
36292,55,36286,0
36293,55,36292,0
36294,12,36293,0
36295,13,36294,0
36296,13,36293,0
36297,13,36292,0
36298,12,36286,0
36299,13,36298,0
36300,12,36286,0
36301,13,36300,0
36302,65,36279,0
36303,55,36302,0
36304,12,36303,0
36305,13,36304,0
36306,14,36303,0
36307,12,36302,0
36308,13,36307,0
36309,65,36279,0
36310,55,36309,0
36311,12,36310,0
36312,13,36311,0
36313,14,36310,0
36314,52,36309,0
36315,12,36314,0
36316,13,36315,0
36317,0,36314,0
36318,65,36279,0
36319,55,36318,0
36320,12,36319,0
36321,13,36320,0
36322,14,36319,0
36323,52,36318,0
36324,55,36323,0
36325,12,36324,0
36326,13,36325,0
36327,13,36324,0
36328,12,36323,0
36329,13,36328,0
36330,12,36323,0
36331,13,36330,0
36332,65,36279,0
36333,55,36332,0
36334,12,36333,0
36335,13,36334,0
36336,14,36333,0
36337,0,36332,0
36338,65,36279,0
36339,55,36338,0
36340,12,36339,0
36341,13,36340,0
36342,14,36339,0
36343,52,36338,0
36344,55,36343,0
36345,12,36344,0
36346,13,36345,0
36347,13,36344,0
36348,17,36279,0
36349,52,36348,0
36350,55,36349,0
36351,12,36350,0
36352,13,36351,0
36353,13,36350,0
36354,65,36279,0
36355,55,36354,0
36356,12,36355,0
36357,13,36356,0
36358,14,36355,0
36359,52,36354,0
36360,12,36359,0
36361,13,36360,0
36362,65,36279,0
36363,55,36362,0
36364,12,36363,0
36365,13,36364,0
36366,14,36363,0
36367,52,36362,0
36368,12,36367,0
36369,13,36368,0
36370,65,36279,0
36371,55,36370,0
36372,12,36371,0
36373,13,36372,0
36374,14,36371,0
36375,52,36370,0
36376,12,36375,0
36377,13,36376,0
36378,12,36375,0
36379,13,36378,0
36380,17,36279,0
36381,52,36380,0
36382,55,36381,0
36383,12,36382,0
36384,13,36383,0
36385,13,36382,0
36386,0,36381,0
36387,55,36381,0
36388,55,36387,0
36389,12,36388,0
36390,13,36389,0
36391,13,36388,0
36392,13,36387,0
36393,87,36276,0
36394,89,36393,0
36395,90,36394,0
36396,17,36393,0
36397,0,36396,0
36398,65,36393,0
36399,12,36398,0
36400,14,36399,0
36401,52,36398,0
36402,12,36401,0
36403,13,36402,0
36404,55,36401,0
36405,12,36404,0
36406,13,36405,0
36407,13,36404,0
36408,17,36393,0
36409,52,36408,0
36410,55,36409,0
36411,12,36410,0
36412,13,36411,0
36413,13,36410,0
36414,12,36409,0
36415,13,36414,0
36416,91,36393,0
36417,12,36416,0
36418,13,36417,0
36419,12,36393,0
36420,13,36419,0
36421,87,36276,0
36422,89,36421,0
36423,90,36422,0
36424,17,36421,0
36425,0,36424,0
36426,65,36421,0
36427,12,36426,0
36428,14,36427,0
36429,52,36426,0
36430,12,36429,0
36431,13,36430,0
36432,62,36429,0
36433,52,36432,0
36434,12,36433,0
36435,13,36434,0
36436,56,36433,0
36437,12,36436,0
36438,13,36437,0
36439,57,36436,0
36440,0,36439,0
36441,13,36436,0
36442,64,36432,0
36443,12,36442,0
36444,14,36443,0
36445,52,36442,0
36446,55,36445,0
36447,55,36446,0
36448,12,36447,0
36449,13,36448,0
36450,13,36447,0
36451,13,36446,0
36452,17,36421,0
36453,52,36452,0
36454,55,36453,0
36455,12,36454,0
36456,13,36455,0
36457,13,36454,0
36458,12,36453,0
36459,13,36458,0
36460,91,36421,0
36461,12,36460,0
36462,13,36461,0
36463,12,36421,0
36464,13,36463,0
36465,87,36276,0
36466,89,36465,0
36467,90,36466,0
36468,17,36465,0
36469,0,36468,0
36470,91,36465,0
36471,55,36470,0
36472,12,36471,0
36473,13,36472,0
36474,13,36471,0
36475,12,36465,0
36476,13,36475,0
36477,87,36276,0
36478,89,36477,0
36479,90,36478,0
36480,17,36477,0
36481,0,36480,0
36482,91,36477,0
36483,55,36482,0
36484,12,36483,0
36485,13,36484,0
36486,13,36483,0
36487,12,36477,0
36488,13,36487,0
36489,87,36276,0
36490,89,36489,0
36491,90,36490,0
36492,17,36489,0
36493,0,36492,0
36494,65,36489,0
36495,12,36494,0
36496,14,36495,0
36497,52,36494,0
36498,55,36497,0
36499,55,36498,0
36500,12,36499,0
36501,13,36500,0
36502,13,36499,0
36503,13,36498,0
36504,55,36497,0
36505,12,36504,0
36506,13,36505,0
36507,13,36504,0
36508,17,36489,0
36509,52,36508,0
36510,55,36509,0
36511,12,36510,0
36512,13,36511,0
36513,13,36510,0
36514,12,36509,0
36515,13,36514,0
36516,91,36489,0
36517,12,36516,0
36518,13,36517,0
36519,12,36489,0
36520,13,36519,0
36521,87,36276,0
36522,89,36521,0
36523,90,36522,0
36524,17,36521,0
36525,0,36524,0
36526,76,36521,0
36527,19,36526,0
36528,22,36527,0
36529,55,36527,0
36530,12,36529,0
36531,13,36530,0
36532,13,36529,0
36533,17,36526,0
36534,52,36533,0
36535,55,36534,0
36536,12,36535,0
36537,13,36536,0
36538,13,36535,0
36539,0,36534,0
36540,77,36526,0
36541,7,36540,0
36542,12,36541,0
36543,14,36542,0
36544,12,36541,0
36545,14,36544,0
36546,14,36541,0
36547,52,36540,0
36548,55,36547,0
36549,55,36548,0
36550,12,36549,0
36551,13,36550,0
36552,13,36549,0
36553,13,36548,0
36554,77,36540,0
36555,7,36554,0
36556,12,36555,0
36557,14,36556,0
36558,12,36555,0
36559,14,36558,0
36560,14,36555,0
36561,52,36554,0
36562,12,36561,0
36563,13,36562,0
36564,56,36561,0
36565,12,36564,0
36566,13,36565,0
36567,57,36564,0
36568,0,36567,0
36569,13,36564,0
36570,65,36554,0
36571,56,36570,0
36572,52,36571,0
36573,55,36572,0
36574,55,36573,0
36575,12,36574,0
36576,13,36575,0
36577,13,36574,0
36578,13,36573,0
36579,56,36572,0
36580,12,36579,0
36581,13,36580,0
36582,57,36579,0
36583,0,36582,0
36584,13,36579,0
36585,52,36572,0
36586,12,36585,0
36587,13,36586,0
36588,57,36571,0
36589,12,36588,0
36590,13,36589,0
36591,14,36571,0
36592,12,36570,0
36593,13,36592,0
36594,91,36521,0
36595,55,36594,0
36596,12,36595,0
36597,13,36596,0
36598,13,36595,0
36599,12,36521,0
36600,13,36599,0
36601,87,36276,0
36602,89,36601,0
36603,90,36602,0
