node_id,class_name,parent_id,Generator
19418,100,-1,0
19419,17,19418,0
19420,0,19419,0
19421,73,19418,0
19422,75,19421,0
19423,73,19418,0
19424,75,19423,0
19425,73,19418,0
19426,75,19425,0
19427,74,19418,0
19428,75,19427,0
19429,74,19418,0
19430,75,19429,0
19431,75,19429,0
19432,75,19429,0
19433,75,19429,0
19434,75,19429,0
19435,75,19429,0
19436,75,19429,0
19437,75,19429,0
19438,75,19429,0
19439,75,19429,0
19440,73,19418,0
19441,75,19440,0
19442,73,19418,0
19443,75,19442,0
19444,73,19418,0
19445,75,19444,0
19446,73,19418,0
19447,75,19446,0
19448,74,19418,0
19449,75,19448,0
19450,75,19448,0
19451,66,19418,0
19452,12,19451,0
19453,14,19452,0
19454,55,19451,0
19455,12,19454,0
19456,13,19455,0
19457,13,19454,0
19458,52,19451,0
19459,55,19458,0
19460,12,19459,0
19461,13,19460,0
19462,13,19459,0
19463,12,19458,0
19464,13,19463,0
19465,87,19418,0
19466,89,19465,0
19467,90,19466,0
19468,55,19467,0
19469,12,19468,0
19470,13,19469,0
19471,13,19468,0
19472,17,19465,0
19473,0,19472,0
19474,76,19465,0
19475,52,19474,0
19476,55,19475,0
19477,55,19476,0
19478,12,19477,0
19479,13,19478,0
19480,13,19477,0
19481,13,19476,0
19482,12,19475,0
19483,13,19482,0
19484,91,19474,0
19485,0,19484,0
19486,76,19465,0
19487,38,19486,0
19488,40,19487,0
19489,52,19487,0
19490,55,19489,0
19491,55,19490,0
19492,12,19491,0
19493,13,19492,0
19494,13,19491,0
19495,13,19490,0
19496,12,19489,0
19497,13,19496,0
19498,52,19487,0
19499,55,19498,0
19500,55,19499,0
19501,12,19500,0
19502,13,19501,0
19503,13,19500,0
19504,13,19499,0
19505,12,19498,0
19506,13,19505,0
19507,91,19486,0
19508,0,19507,0
19509,76,19465,0
19510,38,19509,0
19511,40,19510,0
19512,52,19510,0
19513,55,19512,0
19514,55,19513,0
19515,12,19514,0
19516,13,19515,0
19517,13,19514,0
19518,13,19513,0
19519,12,19512,0
19520,13,19519,0
19521,52,19510,0
19522,55,19521,0
19523,55,19522,0
19524,12,19523,0
19525,13,19524,0
19526,13,19523,0
19527,13,19522,0
19528,12,19521,0
19529,13,19528,0
19530,91,19509,0
19531,0,19530,0
19532,76,19465,0
19533,38,19532,0
19534,40,19533,0
19535,52,19533,0
19536,55,19535,0
19537,55,19536,0
19538,12,19537,0
19539,13,19538,0
19540,13,19537,0
19541,13,19536,0
19542,12,19535,0
19543,13,19542,0
19544,52,19533,0
19545,55,19544,0
19546,55,19545,0
19547,12,19546,0
19548,13,19547,0
19549,13,19546,0
19550,13,19545,0
19551,12,19544,0
19552,13,19551,0
19553,91,19532,0
19554,0,19553,0
19555,76,19465,0
19556,52,19555,0
19557,55,19556,0
19558,55,19557,0
19559,12,19558,0
19560,13,19559,0
19561,13,19558,0
19562,13,19557,0
19563,12,19556,0
19564,13,19563,0
19565,69,19555,0
19566,52,19565,0
19567,55,19566,0
19568,12,19567,0
19569,13,19568,0
19570,13,19567,0
19571,0,19566,0
19572,76,19465,0
19573,52,19572,0
19574,55,19573,0
19575,55,19574,0
19576,12,19575,0
19577,13,19576,0
19578,13,19575,0
19579,13,19574,0
19580,12,19573,0
19581,13,19580,0
19582,91,19572,0
19583,0,19582,0
19584,76,19465,0
19585,52,19584,0
19586,55,19585,0
19587,55,19586,0
19588,12,19587,0
19589,13,19588,0
19590,13,19587,0
19591,13,19586,0
19592,12,19585,0
19593,13,19592,0
19594,91,19584,0
19595,0,19594,0
19596,76,19465,0
19597,52,19596,0
19598,55,19597,0
19599,55,19598,0
19600,12,19599,0
19601,13,19600,0
19602,13,19599,0
19603,13,19598,0
19604,12,19597,0
19605,13,19604,0
19606,91,19596,0
19607,0,19606,0
19608,76,19465,0
19609,52,19608,0
19610,55,19609,0
19611,55,19610,0
19612,12,19611,0
19613,13,19612,0
19614,13,19611,0
19615,13,19610,0
19616,12,19609,0
19617,13,19616,0
19618,91,19608,0
