node_id,class_name,parent_id,Generator
116512,100,-1,0
116513,17,116512,0
116514,0,116513,0
116515,73,116512,0
116516,75,116515,0
116517,73,116512,0
116518,75,116517,0
116519,74,116512,0
116520,75,116519,0
116521,95,116512,0
116522,12,116521,0
116523,13,116522,0
116524,17,116521,0
116525,0,116524,0
116526,87,116521,0
116527,89,116526,0
116528,90,116527,0
116529,90,116527,0
116530,90,116527,0
116531,90,116527,0
116532,17,116526,0
116533,0,116532,0
116534,65,116526,0
116535,12,116534,0
116536,14,116535,0
116537,52,116534,0
116538,55,116537,0
116539,55,116538,0
116540,12,116539,0
116541,13,116540,0
116542,13,116539,0
116543,13,116538,0
116544,0,116537,0
116545,0,116537,0
116546,65,116526,0
116547,12,116546,0
116548,14,116547,0
116549,52,116546,0
116550,55,116549,0
116551,55,116550,0
116552,12,116551,0
116553,13,116552,0
116554,13,116551,0
116555,13,116550,0
116556,0,116549,0
116557,0,116549,0
116558,65,116526,0
116559,12,116558,0
116560,14,116559,0
116561,52,116558,0
116562,55,116561,0
116563,52,116562,0
116564,55,116563,0
116565,12,116564,0
116566,13,116565,0
116567,13,116564,0
116568,52,116563,0
116569,55,116568,0
116570,52,116569,0
116571,55,116570,0
116572,12,116571,0
116573,13,116572,0
116574,13,116571,0
116575,24,116570,0
116576,24,116575,0
116577,12,116576,0
116578,13,116577,0
116579,27,116576,0
116580,12,116576,0
116581,13,116580,0
116582,27,116575,0
116583,0,116575,0
116584,13,116569,0
116585,0,116568,0
116586,55,116563,0
116587,12,116586,0
116588,13,116587,0
116589,13,116586,0
116590,13,116562,0
116591,0,116561,0
116592,65,116526,0
116593,12,116592,0
116594,14,116593,0
116595,52,116592,0
116596,55,116595,0
116597,52,116596,0
116598,55,116597,0
116599,12,116598,0
116600,13,116599,0
116601,13,116598,0
116602,52,116597,0
116603,55,116602,0
116604,52,116603,0
116605,55,116604,0
116606,12,116605,0
116607,13,116606,0
116608,13,116605,0
116609,24,116604,0
116610,24,116609,0
116611,12,116610,0
116612,13,116611,0
116613,27,116610,0
116614,12,116610,0
116615,13,116614,0
116616,27,116609,0
116617,0,116609,0
116618,13,116603,0
116619,0,116602,0
116620,55,116597,0
116621,12,116620,0
116622,13,116621,0
116623,13,116620,0
116624,13,116596,0
116625,0,116595,0
116626,65,116526,0
116627,7,116626,0
116628,12,116627,0
116629,14,116628,0
116630,12,116627,0
116631,14,116630,0
116632,12,116627,0
116633,14,116632,0
116634,12,116627,0
116635,14,116634,0
116636,12,116627,0
116637,14,116636,0
116638,12,116627,0
116639,14,116638,0
116640,14,116627,0
116641,52,116626,0
116642,55,116641,0
116643,12,116642,0
116644,13,116643,0
