node_id,class_name,parent_id,Generator
1893,100,-1,0
1894,74,1893,0
1895,75,1894,0
1896,74,1893,0
1897,75,1896,0
1898,75,1896,0
1899,95,1893,0
1900,12,1899,0
1901,13,1900,0
1902,17,1899,0
1903,0,1902,0
1904,65,1899,0
1905,12,1904,0
1906,14,1905,0
1907,0,1904,0
1908,87,1899,0
1909,89,1908,0
1910,90,1909,0
1911,90,1909,0
1912,17,1908,0
1913,0,1912,0
1914,65,1908,0
1915,12,1914,0
1916,14,1915,0
1917,52,1914,0
1918,55,1917,0
1919,12,1918,0
1920,13,1919,0
1921,13,1918,0
1922,12,1917,0
1923,13,1922,0
1924,65,1908,0
1925,12,1924,0
1926,14,1925,0
1927,4,1924,0
1928,3,1927,0
1929,55,1928,0
1930,12,1929,0
1931,13,1930,0
1932,13,1929,0
1933,0,1927,0
1934,65,1908,0
1935,12,1934,0
1936,14,1935,0
1937,52,1934,0
1938,55,1937,0
1939,12,1938,0
1940,13,1939,0
1941,13,1938,0
1942,12,1937,0
1943,13,1942,0
1944,53,1937,0
1945,9,1944,0
1946,0,1945,0
1947,12,1945,0
1948,13,1947,0
1949,76,1908,0
1950,19,1949,0
1951,22,1950,0
1952,55,1950,0
1953,12,1952,0
1954,13,1953,0
1955,13,1952,0
1956,69,1949,0
1957,52,1956,0
1958,12,1957,0
1959,13,1958,0
1960,55,1957,0
1961,12,1960,0
1962,13,1961,0
1963,13,1960,0
1964,91,1908,0
1965,52,1964,0
1966,55,1965,0
1967,55,1966,0
1968,12,1967,0
1969,13,1968,0
1970,13,1967,0
1971,13,1966,0
1972,87,1899,0
1973,89,1972,0
1974,90,1973,0
1975,90,1973,0
1976,17,1972,0
1977,0,1976,0
1978,65,1972,0
1979,12,1978,0
1980,14,1979,0
1981,52,1978,0
1982,55,1981,0
1983,12,1982,0
1984,13,1983,0
1985,13,1982,0
1986,12,1981,0
1987,13,1986,0
1988,65,1972,0
1989,12,1988,0
1990,14,1989,0
1991,56,1988,0
1992,52,1991,0
1993,55,1992,0
1994,12,1993,0
1995,13,1994,0
1996,13,1993,0
1997,0,1992,0
1998,0,1992,0
1999,57,1991,0
2000,19,1999,0
2001,21,2000,0
2002,0,2000,0
2003,13,1991,0
2004,65,1972,0
2005,12,2004,0
2006,14,2005,0
2007,4,2004,0
2008,3,2007,0
2009,55,2008,0
2010,12,2009,0
2011,13,2010,0
2012,13,2009,0
2013,0,2007,0
2014,3,2007,0
2015,12,2014,0
2016,13,2015,0
2017,65,1972,0
2018,12,2017,0
2019,14,2018,0
2020,52,2017,0
2021,55,2020,0
2022,12,2021,0
2023,13,2022,0
2024,13,2021,0
2025,12,2020,0
2026,13,2025,0
2027,76,1972,0
2028,19,2027,0
2029,22,2028,0
2030,55,2028,0
2031,12,2030,0
2032,13,2031,0
2033,13,2030,0
2034,69,2027,0
2035,52,2034,0
2036,12,2035,0
2037,13,2036,0
2038,55,2035,0
2039,12,2038,0
2040,13,2039,0
2041,13,2038,0
2042,91,1972,0
2043,52,2042,0
2044,55,2043,0
2045,55,2044,0
2046,12,2045,0
2047,13,2046,0
2048,13,2045,0
2049,13,2044,0
