node_id,class_name,parent_id,Generator
1693,100,-1,0
1694,74,1693,0
1695,75,1694,0
1696,74,1693,0
1697,75,1696,0
1698,95,1693,0
1699,12,1698,0
1700,13,1699,0
1701,17,1698,0
1702,0,1701,0
1703,65,1698,0
1704,12,1703,0
1705,14,1704,0
1706,0,1703,0
1707,87,1698,0
1708,89,1707,0
1709,90,1708,0
1710,90,1708,0
1711,17,1707,0
1712,0,1711,0
1713,65,1707,0
1714,12,1713,0
1715,14,1714,0
1716,52,1713,0
1717,55,1716,0
1718,12,1717,0
1719,13,1718,0
1720,13,1717,0
1721,55,1716,0
1722,12,1721,0
1723,13,1722,0
1724,13,1721,0
1725,53,1716,0
1726,9,1725,0
1727,0,1726,0
1728,12,1726,0
1729,13,1728,0
1730,76,1707,0
1731,55,1730,0
1732,12,1731,0
1733,13,1732,0
1734,13,1731,0
1735,91,1730,0
1736,52,1735,0
1737,55,1736,0
1738,55,1737,0
1739,12,1738,0
1740,13,1739,0
1741,13,1738,0
1742,13,1737,0
1743,69,1707,0
1744,52,1743,0
1745,12,1744,0
1746,13,1745,0
1747,55,1744,0
1748,12,1747,0
1749,13,1748,0
1750,13,1747,0
