node_id,class_name,parent_id,Generator
56945,100,-1,0
56946,74,56945,0
56947,75,56946,0
56948,74,56945,0
56949,75,56948,0
56950,74,56945,0
56951,75,56950,0
56952,95,56945,0
56953,12,56952,0
56954,13,56953,0
56955,87,56952,0
56956,89,56955,0
56957,90,56956,0
56958,12,56957,0
56959,13,56958,0
56960,90,56956,0
56961,90,56956,0
56962,90,56956,0
56963,7,56956,0
56964,13,56963,0
56965,76,56955,0
56966,41,56965,0
56967,55,56966,0
56968,12,56967,0
56969,13,56968,0
56970,13,56967,0
56971,43,56966,0
56972,0,56966,0
56973,91,56965,0
56974,0,56973,0
56975,91,56955,0
56976,0,56975,0
56977,12,56955,0
56978,13,56977,0
56979,12,56955,0
56980,13,56979,0
56981,87,56952,0
56982,89,56981,0
56983,90,56982,0
56984,90,56982,0
56985,90,56982,0
56986,90,56982,0
56987,17,56981,0
56988,0,56987,0
56989,17,56981,0
56990,52,56989,0
56991,12,56990,0
56992,13,56991,0
56993,55,56990,0
56994,12,56993,0
56995,13,56994,0
56996,13,56993,0
56997,91,56981,0
56998,12,56997,0
56999,13,56998,0
