node_id,class_name,parent_id,Generator
18543,100,-1,0
18544,74,18543,0
18545,75,18544,0
18546,75,18544,0
18547,73,18543,0
18548,75,18547,0
18549,74,18543,0
18550,75,18549,0
18551,74,18543,0
18552,75,18551,0
18553,74,18543,0
18554,75,18553,0
18555,75,18553,0
18556,75,18553,0
18557,75,18553,0
18558,75,18553,0
18559,74,18543,0
18560,75,18559,0
18561,74,18543,0
18562,75,18561,0
18563,75,18561,0
18564,74,18543,0
18565,75,18564,0
18566,75,18564,0
18567,81,18543,0
18568,73,18567,0
18569,75,18568,0
18570,84,18567,0
18571,12,18570,0
18572,13,18571,0
18573,72,18570,0
18574,65,18567,0
18575,12,18574,0
18576,14,18575,0
18577,52,18574,0
18578,55,18577,0
18579,12,18578,0
18580,13,18579,0
18581,13,18578,0
18582,0,18577,0
18583,81,18543,0
18584,74,18583,0
18585,75,18584,0
18586,75,18584,0
18587,75,18584,0
18588,84,18583,0
18589,12,18588,0
18590,13,18589,0
18591,74,18588,0
18592,75,18591,0
18593,75,18591,0
18594,75,18591,0
18595,65,18543,0
18596,12,18595,0
18597,14,18596,0
18598,6,18595,0
18599,0,18598,0
18600,0,18598,0
18601,0,18598,0
18602,0,18598,0
18603,0,18598,0
18604,0,18598,0
18605,13,18598,0
18606,95,18543,0
18607,12,18606,0
18608,13,18607,0
18609,87,18606,0
18610,89,18609,0
18611,90,18610,0
18612,90,18610,0
18613,17,18609,0
18614,52,18613,0
18615,55,18614,0
18616,52,18615,0
18617,12,18616,0
18618,13,18617,0
18619,12,18616,0
18620,13,18619,0
18621,12,18616,0
18622,13,18621,0
18623,13,18615,0
18624,53,18614,0
18625,12,18624,0
18626,13,18625,0
18627,65,18609,0
18628,55,18627,0
18629,12,18628,0
18630,13,18629,0
18631,14,18628,0
18632,0,18627,0
18633,81,18609,0
18634,65,18633,0
18635,55,18634,0
18636,55,18635,0
18637,12,18636,0
18638,13,18637,0
18639,13,18636,0
18640,14,18635,0
18641,12,18634,0
18642,13,18641,0
18643,84,18633,0
18644,12,18643,0
18645,13,18644,0
18646,72,18643,0
18647,87,18606,0
18648,89,18647,0
18649,90,18648,0
18650,90,18648,0
18651,90,18648,0
18652,76,18647,0
